date,region,cases,country,cases_national
2020-05-15,Schaffhausen,78,Switzerland,30547
2020-05-15,Schwyz,307,Switzerland,30547
2020-05-15,Solothurn,427,Switzerland,30547
2020-05-15,Thurgau,379,Switzerland,30547
2020-05-15,Ticino,3279,Switzerland,30547
2020-05-15,Uri,0,Switzerland,30547
2020-05-15,Valais,1933,Switzerland,30547
2020-05-15,Vaud,5411,Switzerland,30547
2020-05-15,Zug,198,Switzerland,30547
2020-05-15,Zurich,3553,Switzerland,30547
2020-05-16,Auvergne-Rhône-Alpes,9566,France,97822
2020-05-16,Bourgogne-Franche-Comté,4745,France,97822
2020-05-16,Bretagne,1532,France,97822
2020-05-16,Centre-Val de Loire,2803,France,97822
2020-05-16,Corse,309,France,97822
2020-05-16,Grand Est,15794,France,97822
2020-05-16,Guadeloupe,105,France,97822
2020-05-16,Guyane,52,France,97822
2020-05-16,Hauts-de-France,8494,France,97822
2020-05-16,Île-de-France,36993,France,97822
2020-05-16,La Réunion,127,France,97822
2020-05-16,Martinique,113,France,97822
2020-05-16,Mayotte,243,France,97822
2020-05-16,Normandie,2161,France,97822
2020-05-16,Nouvelle-Aquitaine,2540,France,97822
2020-05-16,Occitanie,3310,France,97822
2020-05-16,Pays de la Loire,2442,France,97822
2020-05-16,Provence-Alpes-Côte d'Azur,6493,France,97822
2020-05-16,Baden-Wuerttemberg,34143,Germany,175026
2020-05-16,Bavaria,45712,Germany,175026
2020-05-16,Berlin,6470,Germany,175026
2020-05-16,Brandenburg,3165,Germany,175026
2020-05-16,Bremen,1217,Germany,175026
2020-05-16,Hamburg,5022,Germany,175026
2020-05-16,Hesse,9321,Germany,175026
2020-05-16,Lower Saxony,11187,Germany,175026
2020-05-16,Mecklenburg-Vorpommern,747,Germany,175026
2020-05-16,North Rhine-Westphalia,36317,Germany,175026
2020-05-16,Rheinland-Pfalz,6486,Germany,175026
2020-05-16,Saarland,2698,Germany,175026
2020-05-16,Saxony,5119,Germany,175026
2020-05-16,Saxony-Anhalt,1677,Germany,175026
2020-05-16,Schleswig-Holstein,3001,Germany,175026
2020-05-16,Thuringia,2744,Germany,175026
2020-05-16,Abruzzo,3178,Italy,224760
2020-05-16,Basilicata,390,Italy,224760
2020-05-16,Calabria,1151,Italy,224760
2020-05-16,Campania,4668,Italy,224760
2020-05-16,Emilia-Romagna,27182,Italy,224760
2020-05-16,Friuli Venezia Giulia,3183,Italy,224760
2020-05-16,Lazio,7396,Italy,224760
2020-05-16,Liguria,9111,Italy,224760
2020-05-16,Lombardia,84518,Italy,224760
2020-05-16,Marche,6642,Italy,224760
2020-05-16,Molise,410,Italy,224760
2020-05-16,Piemonte,29483,Italy,224760
2020-05-16,Puglia,4374,Italy,224760
2020-05-16,Sardegna,1352,Italy,224760
2020-05-16,Sicilia,3382,Italy,224760
2020-05-16,Toscana,9913,Italy,224760
2020-05-16,Trentino-Alto Adige,6904,Italy,224760
2020-05-16,Umbria,1422,Italy,224760
2020-05-16,Valle d'Aosta,1173,Italy,224760
2020-05-16,Veneto,18928,Italy,224760
2020-05-16,Aargau,0,Switzerland,27977
2020-05-16,Appenzell Ausserrhoden,25,Switzerland,27977
2020-05-16,Appenzell Innerrhoden,0,Switzerland,27977
2020-05-16,Basel-City,974,Switzerland,27977
2020-05-16,Basel-Landschaft,838,Switzerland,27977
2020-05-16,Bern,1860,Switzerland,27977
2020-05-16,Fribourg,1146,Switzerland,27977
2020-05-16,Geneva,5310,Switzerland,27977
2020-05-16,Glarus,0,Switzerland,27977
2020-05-16,Grisons,823,Switzerland,27977
2020-05-16,Jura,202,Switzerland,27977
2020-05-16,Lucerne,719,Switzerland,27977
2020-05-16,Neuchatel,716,Switzerland,27977
2020-05-16,Nidwalden,123,Switzerland,27977
2020-05-16,Obwalden,0,Switzerland,27977
2020-05-16,Saint Gallen,0,Switzerland,27977
2020-05-16,Schaffhausen,78,Switzerland,27977
2020-05-16,Schwyz,307,Switzerland,27977
2020-05-16,Solothurn,0,Switzerland,27977
2020-05-16,Thurgau,379,Switzerland,27977
2020-05-16,Ticino,3280,Switzerland,27977
2020-05-16,Uri,93,Switzerland,27977
2020-05-16,Valais,1936,Switzerland,27977
2020-05-16,Vaud,5411,Switzerland,27977
2020-05-16,Zug,199,Switzerland,27977
2020-05-16,Zurich,3558,Switzerland,27977
2020-05-17,Auvergne-Rhône-Alpes,9585,France,97953
2020-05-17,Bourgogne-Franche-Comté,4746,France,97953
2020-05-17,Bretagne,1536,France,97953
2020-05-17,Centre-Val de Loire,2805,France,97953
2020-05-17,Corse,309,France,97953
2020-05-17,Grand Est,15816,France,97953
2020-05-17,Guadeloupe,105,France,97953
2020-05-17,Guyane,53,France,97953
2020-05-17,Hauts-de-France,8510,France,97953
2020-05-17,Île-de-France,37021,France,97953
2020-05-17,La Réunion,127,France,97953
2020-05-17,Martinique,113,France,97953
2020-05-17,Mayotte,249,France,97953
2020-05-17,Normandie,2167,France,97953
2020-05-17,Nouvelle-Aquitaine,2541,France,97953
2020-05-17,Occitanie,3320,France,97953
2020-05-17,Pays de la Loire,2447,France,97953
2020-05-17,Provence-Alpes-Côte d'Azur,6503,France,97953
2020-05-17,Baden-Wuerttemberg,34174,Germany,175341
2020-05-17,Bavaria,45770,Germany,175341
2020-05-17,Berlin,6478,Germany,175341
2020-05-17,Brandenburg,3166,Germany,175341
2020-05-17,Bremen,1227,Germany,175341
2020-05-17,Hamburg,5023,Germany,175341
2020-05-17,Hesse,9395,Germany,175341
2020-05-17,Lower Saxony,11196,Germany,175341
2020-05-17,Mecklenburg-Vorpommern,748,Germany,175341
2020-05-17,North Rhine-Westphalia,36407,Germany,175341
2020-05-17,Rheinland-Pfalz,6503,Germany,175341
2020-05-17,Saarland,2698,Germany,175341
2020-05-17,Saxony,5122,Germany,175341
2020-05-17,Saxony-Anhalt,1679,Germany,175341
2020-05-17,Schleswig-Holstein,3002,Germany,175341
2020-05-17,Thuringia,2753,Germany,175341
2020-05-17,Abruzzo,3186,Italy,225435
2020-05-17,Basilicata,392,Italy,225435
2020-05-17,Calabria,1151,Italy,225435
2020-05-17,Campania,4684,Italy,225435
2020-05-17,Emilia-Romagna,27232,Italy,225435
2020-05-17,Friuli Venezia Giulia,3191,Italy,225435
2020-05-17,Lazio,7446,Italy,225435
2020-05-17,Liguria,9159,Italy,225435
2020-05-17,Lombardia,84844,Italy,225435
2020-05-17,Marche,6667,Italy,225435
2020-05-17,Molise,411,Italy,225435
2020-05-17,Piemonte,29547,Italy,225435
2020-05-17,Puglia,4379,Italy,225435
2020-05-17,Sardegna,1353,Italy,225435
2020-05-17,Sicilia,3388,Italy,225435
2020-05-17,Toscana,9948,Italy,225435
2020-05-17,Trentino-Alto Adige,6919,Italy,225435
2020-05-17,Umbria,1424,Italy,225435
2020-05-17,Valle d'Aosta,1173,Italy,225435
2020-05-17,Veneto,18941,Italy,225435
2020-05-17,Aargau,0,Switzerland,27968
2020-05-17,Appenzell Ausserrhoden,0,Switzerland,27968
2020-05-17,Appenzell Innerrhoden,0,Switzerland,27968
2020-05-17,Basel-City,974,Switzerland,27968
2020-05-17,Basel-Landschaft,838,Switzerland,27968
2020-05-17,Bern,1860,Switzerland,27968
2020-05-17,Fribourg,1147,Switzerland,27968
2020-05-17,Geneva,5311,Switzerland,27968
2020-05-17,Glarus,0,Switzerland,27968
2020-05-17,Grisons,823,Switzerland,27968
2020-05-17,Jura,202,Switzerland,27968
2020-05-17,Lucerne,723,Switzerland,27968
2020-05-17,Neuchatel,718,Switzerland,27968
2020-05-17,Nidwalden,123,Switzerland,27968
2020-05-17,Obwalden,0,Switzerland,27968
2020-05-17,Saint Gallen,0,Switzerland,27968
2020-05-17,Schaffhausen,78,Switzerland,27968
2020-05-17,Schwyz,307,Switzerland,27968
2020-05-17,Solothurn,0,Switzerland,27968
2020-05-17,Thurgau,379,Switzerland,27968
2020-05-17,Ticino,3284,Switzerland,27968
2020-05-17,Uri,93,Switzerland,27968
2020-05-17,Valais,1936,Switzerland,27968
2020-05-17,Vaud,5413,Switzerland,27968
2020-05-17,Zug,199,Switzerland,27968
2020-05-17,Zurich,3560,Switzerland,27968
2020-05-18,Auvergne-Rhône-Alpes,9598,France,98245
2020-05-18,Bourgogne-Franche-Comté,4765,France,98245
2020-05-18,Bretagne,1537,France,98245
2020-05-18,Centre-Val de Loire,2814,France,98245
2020-05-18,Corse,309,France,98245
2020-05-18,Grand Est,15884,France,98245
2020-05-18,Guadeloupe,105,France,98245
2020-05-18,Guyane,60,France,98245
2020-05-18,Hauts-de-France,8546,France,98245
2020-05-18,Île-de-France,37113,France,98245
2020-05-18,La Réunion,127,France,98245
2020-05-18,Martinique,113,France,98245
2020-05-18,Mayotte,251,France,98245
2020-05-18,Normandie,2176,France,98245
2020-05-18,Nouvelle-Aquitaine,2547,France,98245
2020-05-18,Occitanie,3324,France,98245
2020-05-18,Pays de la Loire,2457,France,98245
2020-05-18,Provence-Alpes-Côte d'Azur,6519,France,98245
2020-05-18,Baden-Wuerttemberg,34215,Germany,175884
2020-05-18,Bavaria,45857,Germany,175884
2020-05-18,Berlin,6511,Germany,175884
2020-05-18,Brandenburg,3172,Germany,175884
2020-05-18,Bremen,1238,Germany,175884
2020-05-18,Hamburg,5024,Germany,175884
2020-05-18,Hesse,9456,Germany,175884
2020-05-18,Lower Saxony,11265,Germany,175884
2020-05-18,Mecklenburg-Vorpommern,748,Germany,175884
2020-05-18,North Rhine-Westphalia,36591,Germany,175884
2020-05-18,Rheinland-Pfalz,6522,Germany,175884
2020-05-18,Saarland,2701,Germany,175884
2020-05-18,Saxony,5140,Germany,175884
2020-05-18,Saxony-Anhalt,1679,Germany,175884
2020-05-18,Schleswig-Holstein,3002,Germany,175884
2020-05-18,Thuringia,2763,Germany,175884
2020-05-18,Abruzzo,3193,Italy,225886
2020-05-18,Basilicata,392,Italy,225886
2020-05-18,Calabria,1151,Italy,225886
2020-05-18,Campania,4695,Italy,225886
2020-05-18,Emilia-Romagna,27267,Italy,225886
2020-05-18,Friuli Venezia Giulia,3198,Italy,225886
2020-05-18,Lazio,7485,Italy,225886
2020-05-18,Liguria,9191,Italy,225886
2020-05-18,Lombardia,85019,Italy,225886
2020-05-18,Marche,6678,Italy,225886
2020-05-18,Molise,422,Italy,225886
2020-05-18,Piemonte,29619,Italy,225886
2020-05-18,Puglia,4386,Italy,225886
2020-05-18,Sardegna,1353,Italy,225886
2020-05-18,Sicilia,3395,Italy,225886
2020-05-18,Toscana,9961,Italy,225886
2020-05-18,Trentino-Alto Adige,6933,Italy,225886
2020-05-18,Umbria,1424,Italy,225886
2020-05-18,Valle d'Aosta,1174,Italy,225886
2020-05-18,Veneto,18950,Italy,225886
2020-05-18,Aargau,1188,Switzerland,30719
2020-05-18,Appenzell Ausserrhoden,0,Switzerland,30719
2020-05-18,Appenzell Innerrhoden,99,Switzerland,30719
2020-05-18,Basel-City,974,Switzerland,30719
2020-05-18,Basel-Landschaft,838,Switzerland,30719
2020-05-18,Bern,1863,Switzerland,30719
2020-05-18,Fribourg,1147,Switzerland,30719
2020-05-18,Geneva,5312,Switzerland,30719
2020-05-18,Glarus,128,Switzerland,30719
2020-05-18,Grisons,824,Switzerland,30719
2020-05-18,Jura,202,Switzerland,30719
2020-05-18,Lucerne,726,Switzerland,30719
2020-05-18,Neuchatel,719,Switzerland,30719
2020-05-18,Nidwalden,123,Switzerland,30719
2020-05-18,Obwalden,79,Switzerland,30719
2020-05-18,Saint Gallen,806,Switzerland,30719
2020-05-18,Schaffhausen,78,Switzerland,30719
2020-05-18,Schwyz,307,Switzerland,30719
2020-05-18,Solothurn,432,Switzerland,30719
2020-05-18,Thurgau,379,Switzerland,30719
2020-05-18,Ticino,3285,Switzerland,30719
2020-05-18,Uri,93,Switzerland,30719
2020-05-18,Valais,1937,Switzerland,30719
2020-05-18,Vaud,5417,Switzerland,30719
2020-05-18,Zug,199,Switzerland,30719
2020-05-18,Zurich,3564,Switzerland,30719
2020-05-19,Auvergne-Rhône-Alpes,9640,France,98658
2020-05-19,Bourgogne-Franche-Comté,4775,France,98658
2020-05-19,Bretagne,1542,France,98658
2020-05-19,Centre-Val de Loire,2823,France,98658
2020-05-19,Corse,310,France,98658
2020-05-19,Grand Est,15976,France,98658
2020-05-19,Guadeloupe,102,France,98658
2020-05-19,Guyane,64,France,98658
2020-05-19,Hauts-de-France,8589,France,98658
2020-05-19,Île-de-France,37254,France,98658
2020-05-19,La Réunion,127,France,98658
2020-05-19,Martinique,113,France,98658
2020-05-19,Mayotte,255,France,98658
2020-05-19,Normandie,2191,France,98658
2020-05-19,Nouvelle-Aquitaine,2561,France,98658
2020-05-19,Occitanie,3327,France,98658
2020-05-19,Pays de la Loire,2471,France,98658
2020-05-19,Provence-Alpes-Côte d'Azur,6538,France,98658
2020-05-19,Baden-Wuerttemberg,34317,Germany,176609
2020-05-19,Bavaria,45964,Germany,176609
2020-05-19,Berlin,6557,Germany,176609
2020-05-19,Brandenburg,3176,Germany,176609
2020-05-19,Bremen,1257,Germany,176609
2020-05-19,Hamburg,5027,Germany,176609
2020-05-19,Hesse,9530,Germany,176609
2020-05-19,Lower Saxony,11328,Germany,176609
2020-05-19,Mecklenburg-Vorpommern,750,Germany,176609
2020-05-19,North Rhine-Westphalia,36784,Germany,176609
2020-05-19,Rheinland-Pfalz,6544,Germany,176609
2020-05-19,Saarland,2705,Germany,176609
2020-05-19,Saxony,5172,Germany,176609
2020-05-19,Saxony-Anhalt,1687,Germany,176609
2020-05-19,Schleswig-Holstein,3016,Germany,176609
2020-05-19,Thuringia,2795,Germany,176609
2020-05-19,Abruzzo,3197,Italy,226699
2020-05-19,Basilicata,393,Italy,226699
2020-05-19,Calabria,1153,Italy,226699
2020-05-19,Campania,4707,Italy,226699
2020-05-19,Emilia-Romagna,27314,Italy,226699
2020-05-19,Friuli Venezia Giulia,3203,Italy,226699
2020-05-19,Lazio,7505,Italy,226699
2020-05-19,Liguria,9257,Italy,226699
2020-05-19,Lombardia,85481,Italy,226699
2020-05-19,Marche,6675,Italy,226699
2020-05-19,Molise,422,Italy,226699
2020-05-19,Piemonte,29727,Italy,226699
2020-05-19,Puglia,4396,Italy,226699
2020-05-19,Sardegna,1354,Italy,226699
2020-05-19,Sicilia,3403,Italy,226699
2020-05-19,Toscana,9968,Italy,226699
2020-05-19,Trentino-Alto Adige,6945,Italy,226699
2020-05-19,Umbria,1427,Italy,226699
2020-05-19,Valle d'Aosta,1175,Italy,226699
2020-05-19,Veneto,18997,Italy,226699
2020-05-19,Aargau,1195,Switzerland,30648
2020-05-19,Appenzell Ausserrhoden,0,Switzerland,30648
2020-05-19,Appenzell Innerrhoden,0,Switzerland,30648
2020-05-19,Basel-City,975,Switzerland,30648
2020-05-19,Basel-Landschaft,838,Switzerland,30648
2020-05-19,Bern,1865,Switzerland,30648
2020-05-19,Fribourg,1147,Switzerland,30648
2020-05-19,Geneva,5314,Switzerland,30648
2020-05-19,Glarus,128,Switzerland,30648
2020-05-19,Grisons,824,Switzerland,30648
2020-05-19,Jura,203,Switzerland,30648
2020-05-19,Lucerne,727,Switzerland,30648
2020-05-19,Neuchatel,721,Switzerland,30648
2020-05-19,Nidwalden,123,Switzerland,30648
2020-05-19,Obwalden,80,Switzerland,30648
2020-05-19,Saint Gallen,806,Switzerland,30648
2020-05-19,Schaffhausen,78,Switzerland,30648
2020-05-19,Schwyz,307,Switzerland,30648
2020-05-19,Solothurn,434,Switzerland,30648
2020-05-19,Thurgau,379,Switzerland,30648
2020-05-19,Ticino,3285,Switzerland,30648
2020-05-19,Uri,93,Switzerland,30648
2020-05-19,Valais,1938,Switzerland,30648
2020-05-19,Vaud,5421,Switzerland,30648
2020-05-19,Zug,199,Switzerland,30648
2020-05-19,Zurich,3568,Switzerland,30648
2020-05-20,Auvergne-Rhône-Alpes,9668,France,99020
2020-05-20,Bourgogne-Franche-Comté,4796,France,99020
2020-05-20,Bretagne,1551,France,99020
2020-05-20,Centre-Val de Loire,2835,France,99020
2020-05-20,Corse,310,France,99020
2020-05-20,Grand Est,16019,France,99020
2020-05-20,Guadeloupe,102,France,99020
2020-05-20,Guyane,64,France,99020
2020-05-20,Hauts-de-France,8629,France,99020
2020-05-20,Île-de-France,37404,France,99020
2020-05-20,La Réunion,127,France,99020
2020-05-20,Martinique,113,France,99020
2020-05-20,Mayotte,258,France,99020
2020-05-20,Normandie,2199,France,99020
2020-05-20,Nouvelle-Aquitaine,2563,France,99020
2020-05-20,Occitanie,3345,France,99020
2020-05-20,Pays de la Loire,2477,France,99020
2020-05-20,Provence-Alpes-Côte d'Azur,6560,France,99020
2020-05-20,Baden-Wuerttemberg,34404,Germany,177439
2020-05-20,Bavaria,46156,Germany,177439
2020-05-20,Berlin,6605,Germany,177439
2020-05-20,Brandenburg,3189,Germany,177439
2020-05-20,Bremen,1275,Germany,177439
2020-05-20,Hamburg,5040,Germany,177439
2020-05-20,Hesse,9632,Germany,177439
2020-05-20,Lower Saxony,11422,Germany,177439
2020-05-20,Mecklenburg-Vorpommern,758,Germany,177439
2020-05-20,North Rhine-Westphalia,36943,Germany,177439
2020-05-20,Rheinland-Pfalz,6574,Germany,177439
2020-05-20,Saarland,2708,Germany,177439
2020-05-20,Saxony,5202,Germany,177439
2020-05-20,Saxony-Anhalt,1690,Germany,177439
2020-05-20,Schleswig-Holstein,3025,Germany,177439
2020-05-20,Thuringia,2816,Germany,177439
2020-05-20,Abruzzo,3205,Italy,227364
2020-05-20,Basilicata,393,Italy,227364
2020-05-20,Calabria,1156,Italy,227364
2020-05-20,Campania,4714,Italy,227364
2020-05-20,Emilia-Romagna,27364,Italy,227364
2020-05-20,Friuli Venezia Giulia,3209,Italy,227364
2020-05-20,Lazio,7533,Italy,227364
2020-05-20,Liguria,9289,Italy,227364
2020-05-20,Lombardia,85775,Italy,227364
2020-05-20,Marche,6677,Italy,227364
2020-05-20,Molise,422,Italy,227364
2020-05-20,Piemonte,29885,Italy,227364
2020-05-20,Puglia,4407,Italy,227364
2020-05-20,Sardegna,1355,Italy,227364
2020-05-20,Sicilia,3411,Italy,227364
2020-05-20,Toscana,9982,Italy,227364
2020-05-20,Trentino-Alto Adige,6955,Italy,227364
2020-05-20,Umbria,1427,Italy,227364
2020-05-20,Valle d'Aosta,1175,Italy,227364
2020-05-20,Veneto,19030,Italy,227364
2020-05-20,Aargau,1196,Switzerland,30810
2020-05-20,Appenzell Ausserrhoden,25,Switzerland,30810
2020-05-20,Appenzell Innerrhoden,99,Switzerland,30810
2020-05-20,Basel-City,976,Switzerland,30810
2020-05-20,Basel-Landschaft,838,Switzerland,30810
2020-05-20,Bern,1867,Switzerland,30810
2020-05-20,Fribourg,1152,Switzerland,30810
2020-05-20,Geneva,5321,Switzerland,30810
2020-05-20,Glarus,128,Switzerland,30810
2020-05-20,Grisons,825,Switzerland,30810
2020-05-20,Jura,203,Switzerland,30810
2020-05-20,Lucerne,732,Switzerland,30810
2020-05-20,Neuchatel,723,Switzerland,30810
2020-05-20,Nidwalden,123,Switzerland,30810
2020-05-20,Obwalden,82,Switzerland,30810
2020-05-20,Saint Gallen,807,Switzerland,30810
2020-05-20,Schaffhausen,78,Switzerland,30810
2020-05-20,Schwyz,307,Switzerland,30810
2020-05-20,Solothurn,436,Switzerland,30810
2020-05-20,Thurgau,379,Switzerland,30810
2020-05-20,Ticino,3287,Switzerland,30810
2020-05-20,Uri,93,Switzerland,30810
2020-05-20,Valais,1938,Switzerland,30810
2020-05-20,Vaud,5425,Switzerland,30810
2020-05-20,Zug,199,Switzerland,30810
2020-05-20,Zurich,3571,Switzerland,30810
2020-05-21,Auvergne-Rhône-Alpes,9700,France,99227
2020-05-21,Bourgogne-Franche-Comté,4808,France,99227
2020-05-21,Bretagne,1554,France,99227
2020-05-21,Centre-Val de Loire,2837,France,99227
2020-05-21,Corse,310,France,99227
2020-05-21,Grand Est,16021,France,99227
2020-05-21,Guadeloupe,102,France,99227
2020-05-21,Guyane,64,France,99227
2020-05-21,Hauts-de-France,8651,France,99227
2020-05-21,Île-de-France,37493,France,99227
2020-05-21,La Réunion,128,France,99227
2020-05-21,Martinique,113,France,99227
2020-05-21,Mayotte,264,France,99227
2020-05-21,Normandie,2200,France,99227
2020-05-21,Nouvelle-Aquitaine,2563,France,99227
2020-05-21,Occitanie,3354,France,99227
2020-05-21,Pays de la Loire,2484,France,99227
2020-05-21,Provence-Alpes-Côte d'Azur,6581,France,99227
2020-05-21,Baden-Wuerttemberg,34446,Germany,177857
2020-05-21,Bavaria,46249,Germany,177857
2020-05-21,Berlin,6615,Germany,177857
2020-05-21,Brandenburg,3192,Germany,177857
2020-05-21,Bremen,1291,Germany,177857
2020-05-21,Hamburg,5042,Germany,177857
2020-05-21,Hesse,9660,Germany,177857
2020-05-21,Lower Saxony,11472,Germany,177857
2020-05-21,Mecklenburg-Vorpommern,758,Germany,177857
2020-05-21,North Rhine-Westphalia,37051,Germany,177857
2020-05-21,Rheinland-Pfalz,6580,Germany,177857
2020-05-21,Saarland,2711,Germany,177857
2020-05-21,Saxony,5213,Germany,177857
2020-05-21,Saxony-Anhalt,1693,Germany,177857
2020-05-21,Schleswig-Holstein,3048,Germany,177857
2020-05-21,Thuringia,2836,Germany,177857
2020-05-21,Abruzzo,3212,Italy,228006
2020-05-21,Basilicata,394,Italy,228006
2020-05-21,Calabria,1156,Italy,228006
2020-05-21,Campania,4723,Italy,228006
2020-05-21,Emilia-Romagna,27417,Italy,228006
2020-05-21,Friuli Venezia Giulia,3215,Italy,228006
2020-05-21,Lazio,7558,Italy,228006
2020-05-21,Liguria,9344,Italy,228006
2020-05-21,Lombardia,86091,Italy,228006
2020-05-21,Marche,6689,Italy,228006
2020-05-21,Molise,423,Italy,228006
2020-05-21,Piemonte,29990,Italy,228006
2020-05-21,Puglia,4413,Italy,228006
2020-05-21,Sardegna,1356,Italy,228006
2020-05-21,Sicilia,3417,Italy,228006
2020-05-21,Toscana,10000,Italy,228006
2020-05-21,Trentino-Alto Adige,6965,Italy,228006
2020-05-21,Umbria,1429,Italy,228006
2020-05-21,Valle d'Aosta,1176,Italy,228006
2020-05-21,Veneto,19038,Italy,228006
2020-05-21,Aargau,1196,Switzerland,29092
2020-05-21,Appenzell Ausserrhoden,0,Switzerland,29092
2020-05-21,Appenzell Innerrhoden,0,Switzerland,29092
2020-05-21,Basel-City,976,Switzerland,29092
2020-05-21,Basel-Landschaft,838,Switzerland,29092
2020-05-21,Bern,1869,Switzerland,29092
2020-05-21,Fribourg,1152,Switzerland,29092
2020-05-21,Geneva,5326,Switzerland,29092
2020-05-21,Glarus,128,Switzerland,29092
2020-05-21,Grisons,825,Switzerland,29092
2020-05-21,Jura,204,Switzerland,29092
2020-05-21,Lucerne,0,Switzerland,29092
2020-05-21,Neuchatel,723,Switzerland,29092
2020-05-21,Nidwalden,123,Switzerland,29092
2020-05-21,Obwalden,0,Switzerland,29092
2020-05-21,Saint Gallen,0,Switzerland,29092
2020-05-21,Schaffhausen,78,Switzerland,29092
2020-05-21,Schwyz,307,Switzerland,29092
2020-05-21,Solothurn,439,Switzerland,29092
2020-05-21,Thurgau,379,Switzerland,29092
2020-05-21,Ticino,3301,Switzerland,29092
2020-05-21,Uri,93,Switzerland,29092
2020-05-21,Valais,1939,Switzerland,29092
2020-05-21,Vaud,5425,Switzerland,29092
2020-05-21,Zug,199,Switzerland,29092
2020-05-21,Zurich,3572,Switzerland,29092
2020-05-22,Auvergne-Rhône-Alpes,9718,France,99452
2020-05-22,Bourgogne-Franche-Comté,4813,France,99452
2020-05-22,Bretagne,1562,France,99452
2020-05-22,Centre-Val de Loire,2847,France,99452
